id,name,rubys,imageURL,affiliateURL,bust,cup,waist,hip,height,birthday,blood_type,hobby,prefectures
1076923,藤子みお,ふじこみお,http://pics.dmm.co.jp/mono/actjpgs/huziko_mio.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1076923%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1054923,佐伯由美香,さえきゆみか,http://pics.dmm.co.jp/mono/actjpgs/saeki_yumika.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1054923%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1004015,橘なお（上原海里）,たちばななお（うえはらかいり）,http://pics.dmm.co.jp/mono/actjpgs/tatibana_nao2.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1004015%2F&af_id=avzeus-999&ch=api,100,H,65,90,159,1990-10-08,O,DVD鑑賞,東京都
1076676,森千里,もりちさと,http://pics.dmm.co.jp/mono/actjpgs/mori_tisato.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1076676%2F&af_id=avzeus-999&ch=api,86,E,56,85,172,NoData,NoData,NoData,京都府
1073263,栗宮ふたば,くりみやふたば,http://pics.dmm.co.jp/mono/actjpgs/kurimiya_hutaba.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1073263%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1057330,安齋らら,あんざいらら,http://pics.dmm.co.jp/mono/actjpgs/anzai_rara2.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1057330%2F&af_id=avzeus-999&ch=api,105,J,58,89,NoData,NoData,NoData,NoData,京都府
26278,長澤あずさ,ながさわあずさ,http://pics.dmm.co.jp/mono/actjpgs/nagasawa_azusa.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D26278%2F&af_id=avzeus-999&ch=api,100,I,63,92,162,1988-12-30,O,音楽鑑賞、料理,東京都
1072471,香澄りこ,かすみりこ,http://pics.dmm.co.jp/mono/actjpgs/kasumi_riko.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1072471%2F&af_id=avzeus-999&ch=api,84,D,60,83,153,1998-12-26,NoData,NoData,東京都
20214,初音みのり,はつねみのり,http://pics.dmm.co.jp/mono/actjpgs/hatune_minori.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D20214%2F&af_id=avzeus-999&ch=api,86,F,58,86,158,1987-12-10,NoData,映画鑑賞、料理,NoData
1065057,藤井いよな,ふじいいよな,http://pics.dmm.co.jp/mono/actjpgs/huzii_iyona.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1065057%2F&af_id=avzeus-999&ch=api,82,NoData,56,84,165,NoData,NoData,NoData,NoData
1076815,流川莉央,るかわりお,http://pics.dmm.co.jp/mono/actjpgs/rukawa_rio.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1076815%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1078118,日向ひかげ,ひなたひかげ,http://pics.dmm.co.jp/mono/actjpgs/hinata_hikage.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1078118%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1072805,西元めいさ,にしもとめいさ,http://pics.dmm.co.jp/mono/actjpgs/nisimoto_meisa.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1072805%2F&af_id=avzeus-999&ch=api,80,C,56,84,152,2001-05-07,NoData,旅行,千葉県
1075673,坂井なるは,さかいなるは,http://pics.dmm.co.jp/mono/actjpgs/sakai_naruha.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1075673%2F&af_id=avzeus-999&ch=api,83,C,55,84,166,NoData,NoData,NoData,長野県
1077399,松川令奈,まつかわれいな,http://pics.dmm.co.jp/mono/actjpgs/matukawa_reina.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1077399%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1066243,有賀みなほ,ありがみなほ,http://pics.dmm.co.jp/mono/actjpgs/ariga_miho2.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1066243%2F&af_id=avzeus-999&ch=api,84,G,54,89,156,1988-08-24,B,ピアノ,神奈川県
1077613,いちか先生,いちかせんせい,http://pics.dmm.co.jp/mono/actjpgs/itika_sensei.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1077613%2F&af_id=avzeus-999&ch=api,90,NoData,58,88,143,NoData,NoData,変な料理、銭湯、お酒、サイコサスペンス映画を見ること、アウトドア、tiktok、二度寝、三度寝、四度寝,東京都
1010133,さとう遥希,さとうはるき,http://pics.dmm.co.jp/mono/actjpgs/satou_haruki.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1010133%2F&af_id=avzeus-999&ch=api,89,F,59,88,160,1991-12-01,NoData,カラオケ、お菓子作り,NoData
1050585,野々浦暖,ののうらのん,http://pics.dmm.co.jp/mono/actjpgs/nonoura_non.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1050585%2F&af_id=avzeus-999&ch=api,86,D,52,83,152,1999-02-10,A,音楽鑑賞、アプリゲーム,東京都
592,よしい美希（伊沢涼子、吉井美希）,よしいみき,http://pics.dmm.co.jp/mono/actjpgs/yosii_miki2.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D592%2F&af_id=avzeus-999&ch=api,86,D,64,90,157,1978-06-30,A,ショッピング,東京都
1048704,大森しずか,おおもりしずか,http://pics.dmm.co.jp/mono/actjpgs/omori_shizuka.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1048704%2F&af_id=avzeus-999&ch=api,128,L,72,118,163,NoData,NoData,NoData,NoData
1039866,逢沢まりあ,おうさわまりあ,http://pics.dmm.co.jp/mono/actjpgs/aizawa_maria.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1039866%2F&af_id=avzeus-999&ch=api,90,NoData,60,87,157,1994-05-14,O,買い物、球技,埼玉県
1059492,竹内夏希,たけうちなつき,http://pics.dmm.co.jp/mono/actjpgs/takeuti_natuki.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1059492%2F&af_id=avzeus-999&ch=api,80,C,57,80,164,1996-04-04,A,カラオケ、DVD鑑賞,NoData
1075830,長谷川茉優,はせがわまゆ,http://pics.dmm.co.jp/mono/actjpgs/hasegawa_mayu2.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1075830%2F&af_id=avzeus-999&ch=api,90,I,62,100,150,NoData,NoData,NoData,NoData
1077518,花渕なつ,はなぶちなつ,http://pics.dmm.co.jp/mono/actjpgs/hanabuti_natu.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1077518%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1077383,奈々月みれい,ななつきみれい,http://pics.dmm.co.jp/mono/actjpgs/nanatuki_mirei.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1077383%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1043812,神谷充希,かみやみつき,http://pics.dmm.co.jp/mono/actjpgs/kamiya_mitsuki.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1043812%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1036165,清本玲奈,きよもとれな,http://pics.dmm.co.jp/mono/actjpgs/kiyomoto_rena.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1036165%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1078106,宮藤ゆみな,みやふじゆみな,http://pics.dmm.co.jp/mono/actjpgs/miyahuzi_yumina.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1078106%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1065375,琴石ゆめる,こといしゆめる,http://pics.dmm.co.jp/mono/actjpgs/kotoisi_yumeru.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1065375%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1078110,長谷川夕奈,はせがわゆうな,http://pics.dmm.co.jp/mono/actjpgs/hasegawa_yuuna.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1078110%2F&af_id=avzeus-999&ch=api,88,E,57,90,164,1997-11-13,A,NoData,神奈川県
1053422,飯山香織,いいやまかおり,http://pics.dmm.co.jp/mono/actjpgs/iiyama_kaori.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1053422%2F&af_id=avzeus-999&ch=api,86,E,58,87,160,1987-04-03,NoData,体を動かく琴、料理、器械体操,NoData
1052867,中条あおい,なかじょうあおい,http://pics.dmm.co.jp/mono/actjpgs/nakajo_aoi.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1052867%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1070385,美ノ嶋めぐり,みのしまめぐり,http://pics.dmm.co.jp/mono/actjpgs/minosima_meguri.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1070385%2F&af_id=avzeus-999&ch=api,86,E,58,85,156,2001-12-08,B,ゲーム、ダンス,奈良県
1049695,綾瀬麻衣子（沢口まりあ）,あやせまいこ（さわぐちまりあ）,http://pics.dmm.co.jp/mono/actjpgs/ayase_maiko.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1049695%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1074234,奥美遥,おくみはる,http://pics.dmm.co.jp/mono/actjpgs/oku_miharu.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1074234%2F&af_id=avzeus-999&ch=api,88,F,60,92,152,1987-09-10,NoData,NoData,静岡県
1077686,音羽美波,おとはみなみ,http://pics.dmm.co.jp/mono/actjpgs/otoha_minami.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1077686%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1031482,跡美しゅり,あとみしゅり,http://pics.dmm.co.jp/mono/actjpgs/atomi_syuri.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1031482%2F&af_id=avzeus-999&ch=api,85,B,55,85,156,1995-10-06,NoData,お魚釣り,東京都
14827,小川あさ美,おがわあさみ,http://pics.dmm.co.jp/mono/actjpgs/ogawa_asami2.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D14827%2F&af_id=avzeus-999&ch=api,87,E,59,89,167,1985-04-11,A,料理、ショッピング,東京都
1072861,市川愛茉,いちかわえま,http://pics.dmm.co.jp/mono/actjpgs/itikawa_ema.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1072861%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1073267,三田サクラ,みたさくら,http://pics.dmm.co.jp/mono/actjpgs/mita_sakura.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1073267%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1061760,葵いぶき,あおいいぶき,http://pics.dmm.co.jp/mono/actjpgs/aoi_ibuki.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1061760%2F&af_id=avzeus-999&ch=api,88,G,59,90,162,2001-05-18,NoData,NoData,NoData
1078009,都月るいさ,とつきるいさ,http://pics.dmm.co.jp/mono/actjpgs/totuki_ruisa.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1078009%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1045509,千早菜奈,ちはやなな,http://pics.dmm.co.jp/mono/actjpgs/tihaya_nana.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1045509%2F&af_id=avzeus-999&ch=api,88,F,58,85,NoData,NoData,NoData,NoData,NoData
1049518,二葉エマ,ふたばえま,http://pics.dmm.co.jp/mono/actjpgs/hutaba_ema.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1049518%2F&af_id=avzeus-999&ch=api,89,F,54,86,149,1998-08-07,NoData,アクセサリー集め、肩もみ,NoData
1073977,宮西ひかる,みやにしひかる,http://pics.dmm.co.jp/mono/actjpgs/miyanisi_hikaru.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1073977%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1047098,音羽美玲,おとはみれい,http://pics.dmm.co.jp/mono/actjpgs/otoha_mirei.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1047098%2F&af_id=avzeus-999&ch=api,90,G,58,85,152,NoData,NoData,NoData,NoData
1038707,優月まりな,ゆづきまりな,http://pics.dmm.co.jp/mono/actjpgs/yuduki_marina.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1038707%2F&af_id=avzeus-999&ch=api,108,K,58,85,148,NoData,NoData,NoData,NoData
1069949,アンナ,あんな,http://pics.dmm.co.jp/mono/actjpgs/anna3.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1069949%2F&af_id=avzeus-999&ch=api,87,F,56,82,158,2000-09-05,A,美容、美術鑑賞、クラシックバレエ,北海道
1042074,川北りな,かわきたりな,http://pics.dmm.co.jp/mono/actjpgs/kawakita_rina.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1042074%2F&af_id=avzeus-999&ch=api,83,D,60,90,161,NoData,NoData,動画鑑賞、お料理,NoData
15570,KAORI,かおり,http://pics.dmm.co.jp/mono/actjpgs/kaori3.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D15570%2F&af_id=avzeus-999&ch=api,90,NoData,58,90,165,NoData,NoData,NoData,NoData
14492,芦名未帆（稲森しほり）,あしなみほ（いなもりしほり）,http://pics.dmm.co.jp/mono/actjpgs/inamori_sihori.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D14492%2F&af_id=avzeus-999&ch=api,88,F,59,88,161,1986-11-11,A,NoData,秋田県
1077425,明日来ひかり,あすきひかり,http://pics.dmm.co.jp/mono/actjpgs/asuki_hikari.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1077425%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1075771,白石椿,しらいしつばき,http://pics.dmm.co.jp/mono/actjpgs/siraisi_tubaki.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1075771%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1069384,工藤ララ,くどうらら,http://pics.dmm.co.jp/mono/actjpgs/kudou_rara.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1069384%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1078616,恵沙也香,めぐみさやか,http://pics.dmm.co.jp/mono/actjpgs/megumi_sayaka.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1078616%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1074279,佐野なつ,さのなつ,http://pics.dmm.co.jp/mono/actjpgs/sano_natu.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1074279%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1059560,岡江凛,おかえりん,http://pics.dmm.co.jp/mono/actjpgs/okae_rin.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1059560%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1067712,奈良崎みづき,ならさきみづき,http://pics.dmm.co.jp/mono/actjpgs/narasaki_miduki.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1067712%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1057344,中城葵,なかじょうあおい,http://pics.dmm.co.jp/mono/actjpgs/nakazyo_aoi.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1057344%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1069131,三尾めぐ,みおめぐ,http://pics.dmm.co.jp/mono/actjpgs/mio_megu.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1069131%2F&af_id=avzeus-999&ch=api,86,C,57,89,165,1999-03-20,NoData,ランニング,秋田県
1049135,野々原なずな,ののはらなずな,http://pics.dmm.co.jp/mono/actjpgs/nonohara_nazuna.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1049135%2F&af_id=avzeus-999&ch=api,92,G,60,90,153,1999-04-02,NoData,イラスト、読書,NoData
1076180,入間茜,いるまあかね,http://pics.dmm.co.jp/mono/actjpgs/iruma_akane.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1076180%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1035021,戸田真琴,とだまこと,http://pics.dmm.co.jp/mono/actjpgs/toda_makoto.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1035021%2F&af_id=avzeus-999&ch=api,83,C,58,83,152,1996-10-09,A,映像制作、散歩,NoData
1000401,美原咲子,みはらさきこ,http://pics.dmm.co.jp/mono/actjpgs/mihara_sakiko.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1000401%2F&af_id=avzeus-999&ch=api,95,H,58,85,160,1969-01-16,O,料理・食べ歩き,神奈川県
1078111,西野絵美,にしのえみ,http://pics.dmm.co.jp/mono/actjpgs/nisino_emi.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1078111%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1034659,並木塔子,なみきとうこ,http://pics.dmm.co.jp/mono/actjpgs/namiki_touko.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1034659%2F&af_id=avzeus-999&ch=api,77,B,65,94,NoData,1981-02-04,A,映画鑑賞、料理,東京都
1078617,鬼塚もなみ,おにづかもなみ,http://pics.dmm.co.jp/mono/actjpgs/oniduka_monami.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1078617%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1032100,藤井あかり,ふじいあかり,http://pics.dmm.co.jp/mono/actjpgs/huzii_akari.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1032100%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
